Wallet,Pending ORI,Pending JUMP,Formatted Pending ORI,Formatted Pending JUMP
0xe3b4C0BEB98680e3F0151B71F73A9caC4f2979Ba,72189197988904420000,14437839597780883000,72.18919798890443,14.437839597780883
0xe41Bf0Ab42BdE6CEc0F334b835bE3f8851baC169,400843504.31438076,80168700.86287615,4.008435043143808e-10,8.016870086287615e-11
0xe41CFE0C053b63bb8e6FC4812f014B27edf269DA,102186082809676000000,20437216561935200000,102.18608280967601,20.4372165619352
0xE4343d1547B37D28f2da59055D2f89133FA2dF38,400830533.31438076,80166106.66287616,4.0083053331438076e-10,8.016610666287616e-11
0xe49F5c743E10299d46CF02264EaBEf68A498b7c5,7030421588242246000,1406084317648449000,7.030421588242246,1.406084317648449
0xE4a3f54E1336b7abDd35a9F54b191b42ba245f0D,1.5973106647726938e+21,319462132954538800000,1597.3106647726938,319.4621329545388
0xE4aC731daD58D9458B59C8B354B11491ebFBD500,4094188605808346600,818837721161669400,4.0941886058083465,0.8188377211616694
0xe4b1Cfb21D1c5e698d7EeCC1eb3466920F15B8A2,4787875503301470000,957575100660294000,4.78787550330147,0.957575100660294
0xE4bEA716189453f0941267A4Da4C2500cdC36407,41712747423013520000,8342549484602704000,41.71274742301352,8.342549484602705
0xE4eFb16De12bfC3b4eecCfA9B921A9B0CC2A3f84,11903058641390.477,2380611728278.095,0.000011903058641390476,0.0000023806117282780952
0xE5179a52558ff97FDDA378c38f078546c102C325,236816634596588680000,47363326919317730000,236.81663459658867,47.363326919317736
0xE5479903fEbB574aae0442C5434897D6825d9977,10338946757536448,2067789351507289.5,0.010338946757536448,0.0020677893515072894
0xE566bDeA3bF2FEe03075247AD9C9A012D540150b,751178131081990500,150235626216398100,0.7511781310819905,0.1502356262163981
0xe5d3A0edbB56C5Be4D1aa3678546E1fA925F8B55,12730296421810459000,2546059284362091500,12.73029642181046,2.5460592843620917
0xe5F8116C9013E89Dce387e616e39179A958FFA5A,7237707058184073000,1447541411636814600,7.237707058184073,1.4475414116368146
0xE6027ef3FdEF4Df0A398AC2Dc9B27F9334F1545A,232042600121030180,46408520024206030,0.23204260012103017,0.046408520024206035
0xe637115620d7B3B464b20B8A8F6d9CfcBa486dcC,338142892747237500000,67628578549447500000,338.1428927472375,67.6285785494475
0xE671394ecE720ef5772ae5d4e5Ac9531F8Acb25c,422192801541380500,84438560308276100,0.4221928015413805,0.0844385603082761
0xe671d4687bEDd4c355eaC93b5d40e030B5C76A64,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0xE68D7976a7b87486fddc8fe3015a5766eCc4c11e,400854055.31438076,80170811.06287615,4.008540553143808e-10,8.017081106287615e-11
0xe6AcCBB1C6F79b079a3c25567BBb276581a97798,400835447.31438076,80167089.46287616,4.0083544731438074e-10,8.016708946287616e-11
0xE6aE94f13E4a5DfD73eAf980c5D13A896cF02F14,3.33088156787353e+21,666176313574706000000,3330.88156787353,666.176313574706
0xe6C9D61625c987395fDE79443967a706ABd17e8C,20569718131967040000,4113943626393408500,20.56971813196704,4.113943626393408
0xE6DB660A32a7dE0D470dc86462fA343b7d72fFA5,2984713753575431700,596942750715086300,2.9847137535754316,0.5969427507150863
0xE6Ec0dB9A401f4A1Ee369886306873467DFDa31f,212101878485336900,42420375697067380,0.2121018784853369,0.04242037569706738
0xe6f671b3e301bA44cd69F58f02ccc48226732062,400823798.31438076,80164759.66287616,4.0082379831438075e-10,8.016475966287616e-11
0xe6f9cF8b54D1A88Fd6861aEEbb17C8876B9FF4C5,602632246252326100,120526449250465230,0.6026322462523261,0.12052644925046523
0xE71BDDfDb28148FaC5EE758aA6D944B8c125a810,400854378.31438076,80170875.66287616,4.0085437831438074e-10,8.017087566287616e-11
0xe725C530F785384F69e84f6652b0bc5f6a7AEC83,5067325407711850000,1013465081542370000,5.06732540771185,1.01346508154237
0xE74eEDb04E47681A0971FD98Ca3A4367474AC4F9,231006255054115670000,46201251010823135000,231.00625505411566,46.201251010823135
0xe75b27670B06056332E5D513dF308f616993880e,400854378.31438076,80170875.66287616,4.0085437831438074e-10,8.017087566287616e-11
0xe7677Ff8812e0D2a275287f15d18714e8eCC0a45,1.0712701052106194e+21,214254021042123900000,1071.2701052106195,214.2540210421239
0xe78fa8DB5471DBA31EF37CF0bC26F4207ceef7Ad,248097644000210500,49619528800042100,0.2480976440002105,0.0496195288000421
0xe7983166e3B06E8C469f36769B2B4d03fE11275C,400854378.31438076,80170875.66287616,4.0085437831438074e-10,8.017087566287616e-11
0xe798Ebf04dcFb53CC2fD3F144b730F7cB97103D5,400781170.31438076,80156234.06287615,4.0078117031438077e-10,8.015623406287615e-11
0xe7992108BB11d191E9F560Ee714A4787B081e5f8,400826122.31438076,80165224.46287616,4.0082612231438077e-10,8.016522446287616e-11
0xE7A3Faef2f56efFDeedbC26f95Dcb06E6E8b7859,1.0282869737530146e+21,205657394750602940000,1028.2869737530145,205.65739475060295
0xE7bFe9b78d32469796dEB029b2bea3d68773aec4,1.8280167455627915e+21,365603349112558300000,1828.0167455627916,365.6033491125583
0xe7dc30e17B914e08829E777C26DF2732e6918B7E,40673666032470100000,8134733206494020000,40.673666032470095,8.134733206494019
0xE7e3CF9EBA27E206Cfd4992B7A0F94C15d469B4d,104281029883114260000,20856205976622850000,104.28102988311426,20.85620597662285
0xE7EfbcBeA8ac89c842808872A8444f51eABCD246,400839073.31438076,80167814.66287616,4.0083907331438075e-10,8.016781466287616e-11
0xE800dd68b606E2718CB6E9a6c0B481a1fA06AbF7,640213297586395800000,128042659517279160000,640.2132975863958,128.04265951727916
0xe80c051EdF79CDE7c3bF9708E16BA71616caD75a,400797898.31438076,80159579.66287616,4.0079789831438076e-10,8.015957966287616e-11
0xe81198002864b658379cdb2e02a0772c039AC4cc,76840385431038590000,15368077086207717000,76.84038543103858,15.368077086207718
0xe81dF55Bb4B2136dE0cEca93015Ab567809e81f7,9182261410603165000,1836452282120632800,9.182261410603164,1.8364522821206328
0xe82af98FA404561fA771ffaAD32D1F702d0601B8,475524344996947300,95104868999389470,0.47552434499694735,0.09510486899938947
0xe84A2A488658907eF8253c07f80Fe724C9aE34F5,2375735119916040000,475147023983208060,2.3757351199160404,0.47514702398320807
0xE84e2232d1a398cdB04d949b82B62a4636413152,212859444493817920,42571888898763580,0.2128594444938179,0.04257188889876359
0xe8578300DE9dEcBBf6C25854db23f738e053d648,7.021725109881085e+21,1.4043450219762169e+21,7021.725109881085,1404.345021976217
0xE85Fc09D80E47C9DdDD85147546361a6990FBabf,104684695964927230000,20936939192985444000,104.68469596492723,20.936939192985445
0xe8c3B2e1A9AD6781089340d5d793b494638687Bf,66323770313264100000,13264754062652822000,66.3237703132641,13.264754062652822
0xe914933898C45eCb83C7Dd5080aF26BFa7826aED,87769265247100000,17553853049420000,0.0877692652471,0.01755385304942
0xe98c7E40751D90dc18D5599EbD8fe0EC38DA4580,400834963.31438076,80166992.66287616,4.0083496331438075e-10,8.016699266287617e-11
0xe994879404ACb2655C4b60A2C466d77998918159,400831177.31438076,80166235.46287616,4.0083117731438075e-10,8.016623546287615e-11
0xE9aa812F657C908686e2A9eFf2466d5Cb29CD7E6,57449461912557210,11489892382511442,0.05744946191255721,0.011489892382511442
0xE9b8cb940C9fac80888006e42Feeba4F6a22edA8,702965689376116800000,140593137875223360000,702.9656893761169,140.59313787522336
0xE9Be7998739C0F868DD01241Bd59957b36147f36,606981336174809700000,121396267234961950000,606.9813361748097,121.39626723496195
0xE9d8dC3c550Fe88bF48222aEB3400d13EF8b9Bdc,154732030618726240,30946406123745250,0.15473203061872623,0.03094640612374525
0xe9FBc97578dfFfE758a0FF4Ba68830C2B1C162aD,10528871821004997000,2105774364200999400,10.528871821004996,2.1057743642009994
0xeA15D37633029Eb73d17633488aB0B26A94C0cc6,471352686579638700000,94270537315927750000,471.3526865796387,94.27053731592775
0xea6f06248e25409617Db38426b4611e83b810D34,75593947195220070000,15118789439044014000,75.59394719522007,15.118789439044015
0xEA8282468A324f6eF9151D5BedbDc54479b67a3A,400833110.31438076,80166622.06287615,4.0083311031438074e-10,8.016662206287615e-11
0xea9942Df678107593E5306be2E4dDEcAD81c2534,252920856924272130,50584171384854424,0.25292085692427213,0.05058417138485442
0xEA9D30F59317D8E2768496301C270fcb8C02A231,2.2322234535784863e+21,446444690715697300000,2232.2234535784864,446.4446907156973
0xeaA99c92B06Bde25114660dc6f5d86b1D44A0697,288571405812246460,57714281162449300,0.28857140581224644,0.057714281162449296
0xeAab25f4c40587bb64B870cdC28CfD8f1c4841Fb,45195227341211120000,9039045468242225000,45.19522734121112,9.039045468242225
0xeaB046e0A4Bb2Ac99826860CDBe8f5203501F32f,400853813.31438076,80170762.66287616,4.0085381331438076e-10,8.017076266287616e-11
0xEac13958CE2de87369fD94dBF5AeBaFFB6C27693,426897521773797200000,85379504354759440000,426.89752177379717,85.37950435475945
0xeADe1AB6A9B82a5834B4fce12cD773B370ee6EF8,432030154133102900,86406030826620580,0.4320301541331029,0.08640603082662057
0xEaEFDFeeE7c3d6bDb5EA17217c5834DE0Afc8C1e,247957910872319870,49591582174463976,0.24795791087231986,0.04959158217446397
0xeAfc06cf62DDB34D7869c99b7717b8f6e33a2944,400840040.31438076,80168008.06287615,4.0084004031438075e-10,8.016800806287615e-11
0xEb229BA9d56268766877F01B591ecead90De4054,6396541308679024000,1279308261735804700,6.396541308679024,1.2793082617358047
0xEb2541773e479F61D103cD5B54a5A838cd65303C,9057719587436556000,1811543917487311400,9.057719587436557,1.8115439174873114
0xEb2ACf9403E997e7E8b13cC3e98d71E6E003D407,212640986399546700,42528197279909336,0.21264098639954668,0.042528197279909336
0xEB3F3F5b1Ec4430451059cB6Bddc984f723C037A,9323481351578910000,1864696270315782100,9.323481351578911,1.8646962703157821
0xEB3FAeA8e0780dB87818d18c7baeb92bAb505Bcf,1.0613216046748887e+21,212264320934977730000,1061.3216046748887,212.26432093497775
0xeb449eC00F73860FDFA659fEB79005065351119f,1080306346434829400,216061269286965900,1.0803063464348295,0.2160612692869659
0xEb4FcA0Cf4A3DD17C7A98E3A5A71f13507823829,33453038280486605000,6690607656097321000,33.4530382804866,6.690607656097321
0xEB56bFE2b561D3191F4DE93e11600e0933Bf9554,1808404805148433000,361680961029686600,1.808404805148433,0.3616809610296866
0xeB57ea3685b130710978A501C8acA037F729ee0A,400838590.31438076,80167718.06287615,4.0083859031438075e-10,8.016771806287615e-11
0xeb5ff75De0fD3Fc5d0394DfcD48852b51865Aee3,249310374594362080,49862074918872420,0.2493103745943621,0.049862074918872415
0xebB8f28212761dCFa9Ecc63750148c793B8618e6,400755201.31438076,80151040.26287615,4.007552013143808e-10,8.015104026287616e-11
0xEbC2d0845425d85Dcf12D1fd4fC07Cf1386e6D8c,576923803612317200000,115384760722463440000,576.9238036123172,115.38476072246344
0xeBea28414Bc86d3E0eeEDbb7a52e8d4761de2D22,59820373697788630000,11964074739557726000,59.82037369778863,11.964074739557725
0xEc18bB598F2FEDA5771e10955B317B33c7072f45,212925083030651100,42585016606130220,0.2129250830306511,0.042585016606130226
0xEC296e578Abc2f7BA6929dCFbf1dAb3560BEe5d4,255811814706674430,51162362941334890,0.2558118147066744,0.05116236294133489
0xEC3f263038c54769DB47A696A7E4F42C8bfeCaDa,66788816911433520000,13357763382286705000,66.78881691143353,13.357763382286704
0xeC4D13a693A6e76219156c6Da403B8a4b6A92f85,365747032405656860000,73149406481131370000,365.74703240565685,73.14940648113138
0xECA18488fABFeD3910370aB51cE835F8227CC301,76663303501381960000,15332660700276392000,76.66330350138196,15.332660700276392
0xecCBacEfBDDE4973A9589ee3B5A8149e525016A3,364864574434432250000,72972914886886450000,364.86457443443226,72.97291488688644
0xECe0439F155Add081e5856d5b43FE4ba7c8BB7eE,400854782.31438076,80170956.46287616,4.0085478231438074e-10,8.017095646287616e-11
0xEd024f49c515D9AeB5f21B485a8A7Fbfa8182d76,48293328222667130000,9658665644533426000,48.29332822266713,9.658665644533427
0xEd43a669F155d56B93c4e125d45094fE10105290,43804743096728125000,8760948619345625000,43.804743096728124,8.760948619345625
0xED685b131Ad20ecB6E89773b2186e518D6EC9694,96190726815650680000,19238145363130135000,96.19072681565068,19.238145363130133
0xedbB2850D0B993c082B6559991E721a0D445D977,400824520.31438076,80164904.06287615,4.008245203143808e-10,8.016490406287615e-11
0xeDbf91DEf8A7Eb2f5FcF6C9a3108f4dF72240ca9,948661695883773000000,189732339176754580000,948.661695883773,189.73233917675458
0xEDDEF21060e68b694b8fbFB3B26D021d89974e46,212405395142644770,42481079028528950,0.21240539514264478,0.042481079028528955
0xEe2DCFc8157F7c67Fd27B9c42660491c5338Bc26,11510198969495894000,2302039793899178800,11.510198969495894,2.3020397938991786
0xEe4c31960754e74739A60910B4A28924CD092583,3173730948431308,634746189686261.6,0.003173730948431308,0.0006347461896862616
0xeE7378862aC9B4AC13FEc547E2B588E452Bb9BC0,97401194674266310000,19480238934853263000,97.4011946742663,19.480238934853265
0xeE7a77775090c39293f6D199Ae7bFd442CB33873,9840305302893664000,1968061060578732800,9.840305302893665,1.9680610605787328
0xEe88C9b7321Cd55F339323Df2Db0F5cB98161695,773199975999261400000,154639995199852280000,773.1999759992614,154.63999519985228
0xee8B8697578FC7dFDA358e671b24fa75a9ebc8dF,1.1618575199131269e+21,232371503982625360000,1161.857519913127,232.37150398262537
0xEEb7b32e4efaF25D8eB08Fa867a57467DBA0f391,400821476.31438076,80164295.26287615,4.0082147631438076e-10,8.016429526287615e-11
0xef1EB04e46Cf067f15f6667304785F2840280Fe4,871142768195647000000,174228553639129400000,871.142768195647,174.22855363912942
0xEF5e3A910CD8eAFAD8EDEf1CDF51CEF3bDF5fb2c,3704303390402983000,740860678080596600,3.7043033904029827,0.7408606780805966
0xEf95bA47b3df9E80fed0Bf45AC8eaA6A56D59589,212928726965694100,42585745393138824,0.21292872696569412,0.04258574539313882
0xefBc2c8eFc55E6f4DABd982fF4d9b65aa54e8614,440637017902068300000,88127403580413660000,440.6370179020683,88.12740358041366
0xeFcf738FCD5b2fc0530bDe9b73dAfcE1b9036a7f,1.932561834923576e+21,386512366984715200000,1932.561834923576,386.5123669847152
0xf0009B6de62C54F3D9D1F9B75E9892BE6e88460f,400835689.31438076,80167137.86287615,4.0083568931438077e-10,8.016713786287615e-11
0xF03Feffcb21E8eDdECF6D6ad0d96DF356Ab85156,209943453941530720,41988690788306140,0.20994345394153072,0.041988690788306145
0xf0754756E71aac7aD2B6497E7006F5E44D68D592,8.211422691774937e+21,1.6422845383549874e+21,8211.422691774937,1642.2845383549875
0xF11ea95063fB0Bec80A48d24b2548c3bF33c8A54,13654981167957127000,2730996233591425500,13.654981167957127,2.7309962335914255
0xf18159A00352e8663f894B84675352088749bC2f,314596851808747850000,62919370361749570000,314.59685180874783,62.91937036174957
0xf18C4f55e586b1C2c6391EdBe7314B6F00Bd5652,1.6992560034833648e+21,339851200696673000000,1699.2560034833648,339.851200696673
0xf1a5c31415B9F901153d9E45cfe2365c740a3648,124253008891892300,24850601778378460,0.12425300889189231,0.02485060177837846
0xf1A7aB4712442E52f7759E3f792722796A19aC9f,400853893.31438076,80170778.66287616,4.0085389331438075e-10,8.017077866287615e-11
0xF1CeB7d8ab507211014488b567304e110F8ee3Ba,463691649896538440000,92738329979307690000,463.6916498965384,92.7383299793077
0xF1Df853fFd264B6E59E0DFFfcB86728F18687948,8987996236082284000,1797599247216456700,8.987996236082283,1.7975992472164568
0xf1F920A0d6c71Bc55ac355F1657059fb1C4b2AB9,400841651.31438076,80168330.26287615,4.008416513143808e-10,8.016833026287615e-11
0xf2137f4e0Df888BD41877a447F72Be752435b1De,255128937167884830,51025787433576970,0.2551289371678848,0.05102578743357697
0xf241E1c926236D8100A696EbE1b4793F06eAD712,121497003911816410000,24299400782363283000,121.4970039118164,24.299400782363282
0xf25068b8336031d85543D9DB2dBe2Ff4e8c2fE7B,4.407223326759515e+22,8.814446653519029e+21,44072.23326759515,8814.44665351903
0xF2547BAE18E09068aaA44F2776BC6B27a9843f5e,51489044238671810000,10297808847734362000,51.48904423867181,10.297808847734363
0xF26009292f5f9E93315F08640e6bA8c77aAE427F,400828446.31438076,80165689.26287615,4.0082844631438074e-10,8.016568926287616e-11
0xf27Df52bEaEEac04Ff5Af8cCfe7733eD136396bf,261681727023238120000,52336345404647620000,261.6817270232381,52.33634540464762
0xF29c6918459339Ce1d152F84Fb271652956C5c5F,3.366396424854553e+22,6.732792849709105e+21,33663.964248545526,6732.792849709105
0xf2C23A3BBF10a709DEf99fc0c11079c84056E05a,400835608.31438076,80167121.66287616,4.008356083143808e-10,8.016712166287616e-11
0xF2C2E13eDe218593cE2d15576D9cC4E57124e423,13684937253090097000,2736987450618019300,13.684937253090098,2.7369874506180194
0xf2C8323419ef37B7e54823962F95b2119f35163E,400854944.31438076,80170988.86287615,4.0085494431438077e-10,8.017098886287615e-11
0xf2d4118feB519c2D0622F6765C7842E71cBC0c97,1.7502418605387093e+21,350048372107741900000,1750.2418605387093,350.0483721077419
0xF305Ce0d45F596AB29BC42cA7d2487791E87E0Ef,400835769.31438076,80167153.86287615,4.0083576931438076e-10,8.016715386287614e-11
0xF3226bF9A3C6Ea1bd7cf3624300d0e1aED41c83B,281062522220541440000,56212504444108290000,281.06252222054144,56.21250444410829
0xf347eA9c518914Ba6209717c2bFF0b74e44000cd,212876293279816600,42575258655963320,0.2128762932798166,0.04257525865596332
0xf3940eB383853D364F82B76f5D513feF73b06E0F,9464454019866165000,1892890803973233200,9.464454019866166,1.892890803973233
0xF3bFd210fb5c7e5d42FdDc04A6E6bC00527204e9,647507601941586400,129501520388317280,0.6475076019415864,0.12950152038831728
0xF3D5Cae97C3Cd031cB8E547EeD38d5A5c74bb71E,557069183932054100000,111413836786410820000,557.0691839320541,111.41383678641081
0xf40b98ee48F66DdA06Fd83E783E819303342C7c1,400826763.31438076,80165352.66287616,4.0082676331438077e-10,8.016535266287616e-11
0xF4166d4A2E042734D9D25aEdd712261813dD7263,428172522060379600,85634504412075920,0.4281725220603796,0.08563450441207592
0xf428D7F706Fc15656cEC02c518A33b0E163C5C70,400841329.31438076,80168265.86287615,4.0084132931438076e-10,8.016826586287615e-11
0xF44d7C6cF3e7dF0452A7635eb55E3Ed3A9f421d0,400839395.31438076,80167879.06287615,4.0083939531438077e-10,8.016787906287615e-11
0xF461398fc6670c26cC4e9d6772babB2327c666f4,400842940.31438076,80168588.06287615,4.0084294031438074e-10,8.016858806287615e-11
0xF4A7Ad419885E8D1a63FAd3434313143cf0Ae100,104338748861137530000,20867749772227506000,104.33874886113753,20.867749772227505
0xF4ec8E37ACDDAAA3c46Cc476Bc67Ae7fCe77b226,400854782.31438076,80170956.46287616,4.0085478231438074e-10,8.017095646287616e-11
0xf5016d72F5C4Ee432fAf15af07AFea2a4bA29F7D,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0xF54878bbC7c53Dfc1EC6BeC92347167eAe2DBA9e,148572450647562420000,29714490129512485000,148.57245064756242,29.714490129512484
0xf54eeeb761f18DA84a0c8162484Ed32b7D490716,32768,6553.6,3.2768e-14,6.553600000000001e-15
0xf5635cadfc87693712703d8a2Fb6F179C4e39a91,400854620.31438076,80170924.06287615,4.0085462031438077e-10,8.017092406287615e-11
0xf5655257C0a5819930BB12CCC159d31Ba11a1147,284038916898957160000,56807783379791430000,284.03891689895715,56.80778337979143
0xf57DDbfDBbD117e039bd677234F6c9508eA1BA33,400843181.31438076,80168636.26287615,4.0084318131438077e-10,8.016863626287616e-11
0xf5Aa2f320314521b33b3bE3CcE0aC9A844B5B177,2.0909295416455568e+21,418185908329111360000,2090.9295416455566,418.1859083291113
0xf5afF459d7c150BDe60e3F2fD8FA62ef07Ed9015,400833110.31438076,80166622.06287615,4.0083311031438074e-10,8.016662206287615e-11
0xF5Ca201beB35Ee7C24478ED5D1efE6dC60584D8A,250469847746243840,50093969549248770,0.25046984774624387,0.05009396954924877
0xF5e6e33973CDF4436e638BCBe680bfB198899609,676045273007505,135209054601501,0.000676045273007505,0.000135209054601501
0xf5FA43574a8B848759B1ed9F1A1a1b316Aa406d6,3207356943644865,641471388728973,0.003207356943644865,0.000641471388728973
0xF5faDA601c70df03aAb3073AE7dA2Bf1934000c3,400836172.31438076,80167234.46287616,4.0083617231438077e-10,8.016723446287616e-11
